1479109624,146.58.34.96,399,VT
1626257705,51.180.250.193,655,NY
1512860802,37.214.225.215,729,CT
1911193189,209.12.48.162,588,VT
2002082758,106.100.60.117,98,PA
1139843516,4.134.233.252,299,ME
869067414,105.77.107.182,425,TX
652471896,165.71.125.89,251,NJ
793127903,12.26.88.76,96,PA
1570269171,136.197.43.221,956,ME
1586935928,50.95.155.52,695,FL
1162989377,41.81.31.247,84,TX
2090304116,99.110.227.232,889,CT
797579876,242.17.251.160,888,FL
1563002789,67.131.24.11,666,NY
1637540895,194.61.135.42,313,NY
1987783763,68.227.16.78,982,NY
1100426427,146.181.37.70,195,CT
1557969939,15.173.38.163,531,TX
1567721139,145.86.200.89,934,CA
1582464513,18.144.161.11,254,PA
900950196,119.138.33.192,725,PA
1577458841,204.186.152.206,946,TX
1556233251,191.29.151.218,350,NY
1875878825,79.25.166.200,206,NY
1708239683,129.104.88.96,365,ME
685995325,188.58.233.172,869,CO
820732805,75.170.17.253,43,CA
1666090106,99.74.254.95,678,CO
1660013176,32.29.133.7,986,VT
889752985,103.149.52.184,125,CO
1671243766,252.155.75.182,949,FL
1823036037,60.3.231.186,496,CA
1809479058,63.45.90.128,568,NJ
2070043205,101.245.150.154,210,CT
1182162771,119.206.106.62,831,FL
1396821041,93.203.24.79,676,CO
1474285462,204.1.45.75,439,CO
1802530618,200.190.165.45,977,PA
639988968,25.17.154.172,927,CO
1998972358,64.231.232.37,89,NY
1722913982,135.103.4.64,678,PA
671047930,68.194.96.91,964,CA
838340574,43.105.216.43,335,VT
2048854060,51.134.32.117,688,VT
2101070830,104.244.252.73,533,CO
1197902633,114.212.2.172,730,CT
1138888926,123.90.249.67,220,PA
2084872749,202.26.188.14,809,NJ
1197956976,147.62.82.195,592,ME
1581154746,253.248.111.87,974,TX
748231597,110.138.148.90,955,ME
731666498,112.133.145.153,483,NJ
1144357441,195.19.130.54,235,VT
1311686925,98.77.90.42,501,PA
1002886949,204.98.133.85,496,CO
1620705460,173.15.166.134,741,CA
1496431810,101.37.56.168,50,TX
866927920,157.129.22.161,318,PA
2113554022,157.210.206.55,833,CA
1536001295,118.51.100.162,157,TX
1028662162,146.112.145.126,145,PA
1925254331,200.81.178.100,944,NJ
1268992367,147.179.141.75,436,ME
1950454159,82.174.177.237,957,CO
1093998302,29.8.195.103,477,VT
1901644626,121.32.219.183,689,CA
775235217,63.122.26.130,113,CO
721933140,189.227.195.108,559,CA
1024113122,98.205.24.224,74,CT
1063903851,226.109.220.171,284,VT
1284542961,214.219.35.222,549,VT
1131177680,245.86.12.125,420,NJ
1061480477,20.253.234.105,889,NY
1969346157,83.172.212.17,127,NJ
1199567990,179.79.98.175,926,ME
1205395033,34.55.201.56,456,CA
993882055,89.154.41.32,441,ME
795031968,142.210.65.199,58,CO
905709906,77.25.179.183,741,CT
1543565785,86.131.155.175,318,VT
1453173123,141.121.4.13,189,CT
1434369937,244.15.39.44,629,NY
870296422,35.99.221.82,901,PA
1723105972,34.38.18.194,291,NJ
1201803035,160.67.111.3,955,CA
1374326241,43.212.246.161,909,PA
1542079634,192.42.188.186,409,FL
1671475106,220.232.81.115,514,PA
1931199290,209.179.106.111,478,TX
1191571062,238.204.130.107,335,PA
1144035501,242.124.56.181,799,CO
1050396462,249.240.140.201,257,CT
1521350132,107.214.68.76,262,VT
1838047365,88.42.186.117,609,ME
1157158805,166.20.10.80,19,CA
1375206571,87.36.31.53,29,TX
1130429913,179.222.98.82,921,VT
2041963039,114.122.66.226,282,VT
1155560565,65.4.72.62,600,NJ
1807166202,157.89.94.162,481,CT
1449249834,69.115.207.58,466,CT
1298464009,157.174.78.88,703,CO
1746339137,173.137.228.118,830,NY
1798625983,120.246.10.243,71,VT
1283662331,133.138.190.88,725,NY
781433902,211.198.159.185,211,NJ
1919034037,23.66.185.203,1,NJ
758420350,222.130.149.66,707,CO
1436119227,151.172.180.199,541,VT
1542064570,113.119.113.135,138,CA
954789374,210.9.128.216,558,VT
2006512390,124.146.239.19,92,NY
855558593,195.50.17.158,496,CO
1852748904,45.213.249.70,955,ME
725249003,186.111.63.173,416,FL
1522793834,48.33.187.7,56,CA
810600708,80.43.76.96,915,CA
2071251172,116.28.225.71,380,NY
1272569345,134.98.128.200,845,CT
1550326197,170.111.253.110,982,ME
1695855677,215.231.238.213,302,CT
1883897154,74.19.176.212,941,ME
1485016811,233.77.160.125,922,CA
1362157158,41.126.30.36,129,NY
971288156,110.57.193.205,614,TX
1012010930,94.63.157.220,953,CT
646406770,199.36.59.160,21,FL
1368748859,216.153.103.154,345,NY
1384477056,124.196.71.244,106,NJ
1859215830,59.164.22.22,37,FL
899052633,71.161.68.90,891,CA
1271867116,36.224.166.179,460,CA
1228524635,160.211.208.168,640,FL
853540960,152.19.165.89,662,CA
959597307,162.102.134.127,670,NJ
1200618136,237.146.216.79,13,TX
1987286427,103.87.122.119,46,FL
1634673922,29.104.174.46,75,CO
1336766220,21.134.247.31,215,NJ
1947848797,160.69.213.191,451,PA
1252475885,17.42.172.79,952,VT
1044132912,104.20.201.226,149,CT
660045565,140.161.3.60,228,CA
670560658,136.208.250.75,229,CA
1532688348,226.140.194.95,106,CT
1477835628,91.102.34.184,579,FL
1900682475,10.137.104.178,257,CA
1127208770,60.216.110.29,792,TX
1638870480,237.132.57.39,703,VT
1361568448,4.66.76.25,923,PA
1434694514,250.135.125.154,857,CO
669529787,140.143.211.116,517,CO
650322138,115.184.181.54,961,TX
1038395904,45.237.63.156,619,ME
1492329696,225.37.254.19,548,NJ
1552668954,197.242.212.22,718,PA
1323253588,81.135.188.78,350,FL
1188547439,220.221.151.225,517,ME
1003533233,111.128.30.28,612,NJ
996627839,180.242.171.63,247,ME
1551083531,164.184.107.119,657,TX
1436244112,104.91.40.25,48,CA
722215364,253.59.90.166,250,CO
2057494621,173.80.126.76,44,CT
1985824039,163.209.24.208,675,CO
1428670530,59.224.154.139,929,CA
1215932531,117.102.96.228,254,TX
1440726725,180.86.138.227,911,ME
879874933,48.162.240.122,627,CA
1832731132,188.78.161.144,598,CO
2094505163,12.237.148.236,245,CT
672481816,227.165.32.104,493,NY
1859204942,214.142.208.72,91,NY
838011174,162.48.32.22,668,CO
908821106,110.51.142.76,773,CA
1248715532,157.196.144.60,518,CT
1228632078,137.213.20.65,856,TX
641064253,206.29.63.80,39,CA
1806961673,29.100.103.131,421,ME
1499061377,119.150.184.14,810,CT
1510997414,160.101.85.85,954,CO
1624657903,89.142.233.151,883,VT
1365469432,209.234.40.243,349,CT
2096377742,60.8.105.173,896,TX
935905361,157.100.155.26,341,VT
736410136,195.49.94.215,911,ME
1622607100,183.172.119.157,790,VT
1145722824,28.105.52.237,75,VT
2038329738,9.59.253.176,691,FL
1911023215,248.252.106.189,855,NJ
1902992523,70.166.131.197,763,CA
1987864078,87.110.9.103,221,CT
891515820,38.0.147.161,133,PA
1961145551,235.30.206.40,840,NJ
1381986464,139.187.90.223,694,PA
1108015365,93.20.246.122,190,CO
1965609090,15.102.98.101,693,NJ
1762008740,195.216.37.64,320,PA
1555132013,20.146.26.130,52,FL
1189193452,77.103.9.223,823,CT
782214657,206.142.169.11,674,NY
1956678985,42.207.149.141,296,FL
1391169085,59.26.79.119,869,NY
633833843,234.56.169.191,238,VT
1152231486,171.161.125.104,357,ME
768529743,171.185.12.109,105,CO
1925240188,37.157.108.49,413,VT
1527300300,124.79.53.24,314,VT
1731079201,76.6.62.59,77,NY
1920923661,157.247.219.136,795,VT
637938693,98.178.153.43,410,NY
1406721041,238.129.178.150,996,VT
1443694104,42.174.236.99,686,FL
1896890882,88.194.213.156,915,PA
1129761466,123.244.129.145,264,ME
871038337,52.229.98.172,689,CA
1373566907,183.208.193.155,401,VT
1285309740,103.36.208.169,775,CT
1480377440,169.122.170.221,51,VT
955702025,177.175.146.202,712,VT
2052348611,153.220.124.130,248,CO
1473867491,250.154.227.113,883,CO
1995659586,169.173.99.85,596,TX
1846937611,79.32.190.234,140,CA
863050097,189.151.231.253,378,NY
1940795211,230.49.35.241,208,CO
2017644455,7.79.24.232,696,NJ
1921002786,8.56.88.181,400,NY
1909187957,239.90.185.29,221,ME
1279176765,112.147.121.114,700,ME
1463460397,252.220.123.126,881,TX
1590477984,63.187.165.59,951,ME
1515676443,64.35.20.30,944,TX
1437827158,132.185.31.51,804,NY
1142320656,184.177.67.44,6,CT
2053906849,82.4.72.6,586,CO
666493804,83.202.112.31,748,CO
1508127377,58.168.172.158,198,PA
1445045163,45.101.211.170,842,CA
789907508,25.13.117.72,107,NJ
2007855753,157.205.85.244,847,ME
806064416,230.184.170.216,14,FL
1485303569,67.53.151.139,819,NJ
1528798585,236.120.214.240,796,ME
1191730288,240.60.181.234,189,TX
1476477704,93.193.198.80,3,CO
986887511,173.114.155.233,412,CA
1985876036,94.81.4.108,231,TX
1332596676,106.237.231.184,180,CA
1637213616,104.144.110.97,320,CT
1056872205,131.27.215.219,414,FL
1508169440,137.174.120.110,962,TX
1639499101,222.36.232.234,625,ME
1606459301,231.114.181.224,812,NJ
1958506641,201.215.75.108,115,ME
1936989844,179.128.80.72,449,CT
1883484942,168.123.133.64,118,ME
1355399600,192.26.38.113,795,ME
1428244908,151.207.240.216,105,NY
1804883353,104.34.4.197,450,NJ
1281303153,212.202.2.101,934,TX
712298600,180.83.7.234,867,ME
1148454446,42.66.230.30,747,PA
2042442828,34.199.149.121,415,CO
1040852235,47.126.203.16,324,VT
1518258741,247.26.94.14,95,NY
2010786576,170.199.219.236,142,CO
832147243,138.37.212.1,793,NY
1734939605,3.35.118.181,684,NY
1061362265,73.109.191.158,414,NJ
1072908558,99.81.101.159,968,CO
2015306806,32.11.179.6,521,NJ
970180174,28.10.58.63,696,NY
1048898981,183.64.108.119,981,VT
1275840812,6.234.174.252,310,CT
1310340227,141.115.226.167,592,VT
1126339139,182.181.204.188,700,NJ
1271286599,147.248.47.23,605,CO
1414719372,108.9.201.34,193,NJ
1406386204,232.14.35.96,740,FL
1134301325,79.138.37.238,706,NY
1956942263,161.84.58.64,662,CA
1565777965,58.60.231.152,949,PA
1355906042,188.123.52.212,759,FL
1976552667,129.229.133.101,90,CT
1966725891,247.1.77.9,779,NJ
2038012332,192.133.228.104,282,CA
1477021655,222.177.13.146,536,CT
1944740765,225.147.1.102,545,FL
1435600788,78.161.90.21,168,FL
834080325,4.157.13.108,611,VT
1509658637,5.56.81.247,519,ME
1310602940,13.102.243.9,897,VT
1374244754,198.172.66.70,751,FL
1696280268,99.99.113.110,874,NJ
1810143398,106.207.169.59,525,VT
1404004446,45.116.184.160,533,CA
990055091,252.110.19.9,881,VT
2004649500,38.32.187.117,903,ME
1988171693,113.22.106.198,329,CO
1357226082,164.202.134.192,737,NJ
1954902362,131.113.102.61,420,CA
2069844565,200.33.241.104,207,VT
1398999859,228.179.109.84,621,PA
1816562027,128.242.197.110,43,ME
834922238,185.116.84.203,420,FL
1944304209,229.131.101.41,628,NY
1146610473,90.125.40.91,883,PA
705119382,108.20.48.1,984,ME
1518055594,75.162.70.123,408,CT
1080860814,168.108.245.25,107,TX
720747927,174.178.53.166,799,ME
1135157267,63.76.118.63,688,VT
916783753,77.139.242.148,531,CO
1372122718,29.31.48.186,585,PA
1822980972,102.39.137.166,655,FL
736299774,174.189.163.103,480,CO
801537895,189.92.245.119,886,VT
1873288498,155.109.39.91,754,PA
725819008,77.56.253.166,500,VT
2042259443,181.178.101.11,929,NY
1807947353,234.134.73.26,556,CO
1200015757,213.103.88.198,227,PA
1960380009,1.97.213.47,505,NY
1461046429,140.132.234.114,760,ME
1563592203,182.5.38.122,418,CA
1458956539,104.227.231.242,947,PA
1239782281,187.187.165.122,355,VT
1994456657,52.233.75.19,545,PA
1996785318,9.145.21.239,862,PA
1996468865,174.213.199.187,21,CT
1738427022,102.89.80.99,384,PA
1340881063,115.223.22.7,651,VT
1118660947,129.98.233.77,592,ME
1006813461,18.174.205.127,728,CO
1047929978,114.62.219.206,558,VT
1562519430,45.204.57.131,345,CA
2060592169,254.163.170.233,454,FL
1348521213,69.47.123.196,889,TX
1674623522,135.81.45.124,650,NJ
1786362640,198.12.123.226,22,NJ
1121426317,235.240.16.200,36,CT
1937085873,171.79.98.172,732,NJ
1835337511,72.96.193.61,473,CO
1044611147,172.23.126.245,914,NJ
2109929723,104.235.159.70,346,CT
1870629079,76.179.166.203,356,NJ
1197504480,247.136.58.18,618,TX
1113636160,99.127.188.223,378,VT
1781431330,69.33.165.46,512,NJ
792775582,82.169.23.139,336,ME
811546210,175.79.30.183,709,NJ
1210940460,240.94.50.209,887,PA
1798680021,22.24.62.249,521,VT
2048658413,4.46.230.112,277,NJ
776771367,9.103.100.81,78,CO
930332223,120.105.94.208,576,FL
1210132323,229.122.194.96,906,PA
1593056919,148.236.105.83,554,NJ
1032764498,179.215.182.88,692,PA
1315717337,41.101.170.42,707,CA
1795490123,66.19.197.254,915,NJ
2091196645,44.56.156.231,570,ME
1868186115,74.221.168.217,673,NJ
1831002757,212.121.115.193,897,NJ
1202072403,139.40.30.245,590,NJ
1071238503,87.226.162.217,865,PA
994869331,22.172.31.111,104,ME
855408408,122.87.202.0,885,CO
1463045275,13.222.126.88,857,NJ
856365719,94.223.174.177,914,VT
1190252027,91.53.157.67,87,FL
1302394541,170.237.72.17,484,FL
1907810394,238.56.126.198,859,TX
1361566726,171.141.150.76,762,CT
2102856898,125.83.143.204,743,PA
1798198016,118.61.47.22,520,NJ
641472122,99.152.203.6,112,CT
1818644426,88.135.8.34,836,NJ
659430859,131.74.236.216,504,NJ
1034814934,65.208.4.224,349,NY
1323639089,78.46.63.77,819,CO
791261570,191.13.193.139,841,FL
881874696,202.4.148.154,109,PA
1311237359,128.102.32.9,221,CT
1107142797,76.206.102.47,258,CA
1052486723,69.39.139.164,846,CO
1172096482,220.113.45.88,522,NJ
1271640311,181.155.90.76,847,CA
647359706,5.250.112.232,683,NJ
1377637259,171.205.185.119,762,PA
1435750803,227.47.10.97,810,FL
2039387543,155.1.68.51,702,CT
979980774,143.190.219.106,986,CO
1797417099,247.0.86.221,20,PA
794877332,237.150.221.244,175,CA
1197563035,188.213.238.121,435,NY
1053805079,120.28.187.106,255,ME
1549012711,195.243.131.112,365,ME
881732814,60.34.44.133,789,ME
1739540196,203.153.85.94,935,PA
1389973822,96.41.92.18,453,CO
2112477787,135.43.111.243,926,PA
1085043968,26.209.38.209,841,ME
1143786141,123.144.117.102,174,CA
1859979099,172.84.67.63,164,CO
1867283540,157.169.147.181,499,NY
1635819647,74.191.111.2,195,NJ
1437368116,137.118.238.177,853,NY
1347117447,152.119.29.32,296,FL
1813388855,187.96.242.203,180,NJ
1593138401,217.181.42.189,995,NY
1981335921,150.128.247.150,515,VT
1134918559,193.119.185.116,720,NJ
1467239468,175.50.187.199,181,CO
917351510,246.239.113.10,95,CO
1417092559,33.248.140.29,836,CA
1847552074,237.64.179.218,881,VT
2052470039,159.19.157.2,455,CA
1138163590,71.18.99.54,207,TX
955091026,110.131.215.100,632,CA
1666476651,101.154.200.153,598,NJ
1612553309,249.204.212.87,521,CA
745710395,81.116.239.39,9,NJ
1947342441,173.232.150.80,103,FL
1913136110,159.226.190.78,405,ME
1369323169,79.245.63.233,175,CO
1238697414,197.194.107.136,898,VT
1616378814,6.6.183.123,836,NJ
1563452488,248.17.246.132,151,TX
860215172,93.240.82.9,678,CO
1192438277,98.161.101.184,512,VT
1321917687,85.113.35.211,623,CO
1018636340,144.75.164.101,122,CT
1272565760,108.17.224.111,166,CT
1430691559,228.211.6.188,979,VT
1584527987,78.124.163.155,929,PA
1363654968,157.54.97.12,122,VT
1293981141,2.144.68.155,955,CT
966721199,116.187.148.209,1,PA
1918054425,134.129.20.132,532,FL
1389741355,45.160.216.231,730,PA
1365696052,101.183.22.124,151,FL
1895878684,33.107.27.19,202,PA
1399676512,216.194.238.90,455,FL
1225715346,240.163.56.133,293,NJ
1882334165,134.97.198.236,56,ME
1452648366,245.157.9.207,89,CO
2021818188,159.58.254.223,725,TX
1589423266,58.108.149.196,602,CA
1491662542,170.122.113.245,945,CT
1667630783,53.167.240.9,924,TX
1080447187,76.173.142.110,264,NJ
639769215,217.174.129.146,537,CA
1599430451,54.150.72.13,798,FL
1319209104,35.201.206.226,183,PA
1729380313,150.253.129.223,231,NY
1266333439,5.243.179.46,83,FL
2081438077,72.130.236.155,555,NJ
1279252225,76.204.235.100,951,NY
1597880595,248.33.246.226,811,CA
1931169819,171.218.254.69,2,PA
1688883452,252.74.139.99,512,PA
1708217164,60.100.193.180,759,TX
1030532036,104.19.74.89,520,ME
1934110728,6.31.111.177,275,CA
1235226580,82.25.121.144,353,CA
1160502115,51.180.57.22,191,NY
938413363,254.168.40.162,571,CT
1262212453,104.246.114.105,693,TX
1829540913,88.130.167.205,906,PA
712115677,171.124.11.153,672,CT
921919439,116.45.86.137,735,CA
1309878332,162.197.67.17,750,CO
1378250617,133.140.214.183,202,NY
860393068,219.181.231.89,214,CO
1216309514,229.22.132.213,387,CA
1656428075,241.193.224.106,326,TX
1077939465,157.117.29.58,985,TX
747253990,132.215.178.60,998,PA
1091500597,98.43.157.40,736,CA
1057665748,6.197.190.115,83,TX
1882010178,158.113.22.154,56,CT
796815156,87.121.60.187,415,FL
1277454281,158.101.63.88,471,FL
2077170011,244.27.95.16,410,TX
1408988898,37.149.226.170,174,NJ
2041973657,70.204.38.43,71,ME
1486297174,79.46.241.41,88,CO
959307753,53.96.204.152,820,VT
2078906756,49.133.16.122,351,NY
1611389404,176.190.247.21,248,VT
1151467408,46.242.225.198,405,ME
1934021726,76.132.215.213,684,TX
1005425748,244.23.220.190,524,CT
1512560372,26.203.68.83,510,TX
1071992578,40.168.87.144,905,VT
1522320703,79.247.78.35,926,CT
752613660,76.58.206.153,855,TX
711122516,111.18.19.215,860,FL
1541973186,154.12.204.66,516,FL
1853696758,225.4.177.209,672,NY
1484382828,131.133.109.10,151,NJ
2067863005,223.42.167.168,555,VT
1338549510,31.157.211.163,398,CA
1772457235,243.127.56.196,444,CO
2017658445,168.39.81.92,130,NY
1623869020,164.125.39.200,557,FL
1045766606,44.235.65.127,185,NJ
1651638969,215.154.174.209,5,VT
1585839966,132.128.148.65,196,CT
1630013956,233.43.221.135,399,NJ
1140099684,202.2.35.212,749,CO
1316243488,0.85.54.190,22,CT
1834445620,245.167.1.71,910,NY
1501046007,31.251.229.140,777,ME
1963194972,8.84.204.29,875,CO
1102268586,54.92.95.145,987,ME
1790606602,104.213.218.81,249,NJ
701532520,85.194.186.140,954,PA
1281065537,11.123.175.2,93,CO
1398942903,212.14.117.78,496,NY
631347358,94.92.178.107,20,FL
1284235321,0.24.98.124,35,FL
1451729526,180.14.8.1,699,FL
896704515,102.51.219.39,797,PA
1295105560,245.227.73.88,122,CT
884663952,57.76.239.34,98,CT
1332621177,186.167.176.175,92,PA
2027698186,192.158.240.182,810,VT
883415318,227.228.146.55,191,TX
1469963862,227.117.51.128,910,TX
1990899376,61.249.110.193,735,NY
1867987252,202.134.194.117,117,CT
1049610470,64.59.63.187,629,ME
1834273598,222.16.189.163,145,CT
1731494328,21.54.42.0,398,CA
1654145935,233.141.119.89,673,VT
1979901506,21.95.66.48,710,TX
850489470,211.66.151.233,60,CO
899027723,221.210.79.182,29,ME
1674803145,24.207.169.153,212,VT
1802790897,69.135.135.198,588,CO
634982542,137.78.9.210,64,VT
1804838055,14.136.161.34,392,NY
1939235638,7.69.9.24,922,ME
1894646064,75.83.207.151,258,PA
1652750878,146.118.130.9,82,NY
1608131586,124.229.71.74,146,CT
684292739,141.159.229.28,726,TX
1725456584,19.221.235.133,724,ME
1147832985,166.230.212.98,857,PA
1028419960,234.184.149.247,985,VT
1681488170,18.40.196.204,170,NJ
1055061867,152.57.140.195,48,ME
702724048,135.1.182.180,408,ME
1654121745,35.47.168.79,876,TX
1983905924,147.40.207.22,573,TX
1297968243,206.75.16.185,244,CO
1070786529,208.243.150.154,576,VT
2089026906,6.180.154.0,544,FL
1434563868,201.155.99.75,241,PA
1271151355,209.38.179.238,479,VT
860507568,237.250.100.58,774,PA
1578743334,78.6.66.151,627,VT
1527976977,253.231.50.239,802,CT
1097753430,171.225.220.90,963,CO
1056023821,64.167.28.253,527,VT
1304516193,158.221.96.74,374,NY
