814718673,227.247.157.171,737,FL
1686395404,33.74.27.41,426,CT
1988904411,246.120.95.27,150,FL
1971816170,73.23.73.203,354,CA
2017727639,237.22.16.71,441,PA
1786474499,157.66.152.18,377,TX
843587766,102.28.57.183,1,CO
822739481,43.57.139.161,571,ME
647181591,133.223.87.56,450,FL
955897030,203.144.27.131,402,NY
2087477275,51.53.184.193,274,PA
1931019131,174.68.129.100,241,NJ
1426100582,91.98.241.201,674,CA
1874507860,219.183.137.242,697,CO
1409414982,228.225.248.36,988,NJ
1022938872,176.94.106.231,999,VT
1157913034,130.6.4.182,396,NY
1248305788,253.71.11.66,377,ME
1899393237,79.99.251.101,537,CA
1315992882,176.24.17.237,50,ME
1339337481,191.113.97.143,656,FL
694092154,136.215.66.75,325,NY
1230378153,145.232.158.213,628,CT
1116622217,246.249.158.252,809,NJ
1960494532,86.175.79.85,76,NY
768053238,73.209.189.10,39,CA
1540000392,163.105.22.201,348,NJ
2040077539,83.55.141.166,940,VT
805412318,138.190.8.64,999,NJ
2074449624,15.127.152.189,827,NJ
967900266,106.99.87.43,694,TX
1543009077,60.141.94.206,824,NY
1925213557,137.186.212.221,769,NY
1690970715,154.31.148.235,788,CO
682687057,120.215.38.159,967,CO
1658160466,241.25.228.29,576,FL
1889139765,54.79.82.49,295,NY
875953765,57.118.208.175,711,CO
1669209745,83.133.133.8,398,NY
1411600987,12.84.158.53,20,CO
1021221803,179.128.133.41,38,ME
647421422,153.61.0.105,682,PA
894642724,214.216.203.81,139,VT
2046328035,200.98.47.81,516,PA
1568307283,172.215.150.133,535,CT
2030034958,91.25.244.96,766,CT
922694383,158.187.34.181,885,ME
1814772997,241.18.6.159,557,FL
718444044,220.56.95.148,804,TX
1211491993,29.250.159.209,871,ME
1760924236,110.227.162.82,709,PA
1298362521,76.13.75.242,798,CO
2051851794,234.35.161.139,690,CO
1956006280,119.105.70.123,208,CO
1444927242,166.140.122.244,179,NY
725654034,156.59.122.236,679,CA
1163129950,36.19.195.204,7,CA
1485877088,216.36.8.159,415,NJ
1732997863,26.244.31.168,265,NY
2002714946,85.215.121.252,448,CT
1957089408,6.210.166.109,280,CT
1738955402,12.84.212.169,878,NY
977532883,16.160.212.34,646,NY
1828870163,230.60.35.133,872,TX
2044376137,38.222.147.125,366,TX
1204693544,242.124.103.13,622,PA
768444264,93.216.58.139,361,CO
1417333636,229.0.135.98,319,CO
1710906483,200.6.151.237,508,NY
2048658551,164.59.41.143,62,CA
1783042683,42.231.164.108,955,TX
1868668422,83.130.39.176,699,ME
994443102,177.213.60.142,225,ME
