1791491733,231.190.143.107,375,CA
2089138003,245.201.206.210,295,CA
732204275,40.184.79.95,330,PA
1463094565,252.190.192.22,442,ME
837412458,80.161.156.27,351,CT
702131629,162.254.38.215,485,FL
1577226771,20.215.226.52,11,PA
1242444257,69.100.29.122,875,CT
1462726643,196.157.139.51,953,CO
1517587911,18.89.64.51,282,CO
1462492559,168.141.158.82,232,FL
700480412,2.1.189.70,492,CO
1287056820,46.247.233.88,350,CT
933855713,104.115.241.151,483,TX
1471219136,68.66.250.133,701,PA
1346928391,189.56.75.251,966,TX
1794911812,218.214.49.231,593,NJ
1570458110,17.35.249.70,638,ME
721821572,244.110.10.240,408,PA
707160063,148.117.159.32,177,TX
1329117276,220.190.196.178,752,FL
1349993687,198.232.214.208,424,TX
693813282,214.228.220.32,57,TX
1050421313,157.157.31.12,579,ME
1207133356,57.164.181.57,442,NY
1563582951,104.79.26.4,738,VT
1481799391,101.8.154.188,178,VT
851921802,146.121.176.70,635,ME
1875612590,66.90.198.249,111,PA
1303788801,62.129.53.125,965,NY
2027825447,182.134.153.206,152,FL
736812915,235.125.144.108,665,PA
1159051435,225.171.140.104,256,FL
715539411,102.170.108.244,376,TX
743279803,145.128.27.114,334,CO
1287426789,107.239.245.146,645,CO
883894876,73.178.15.208,883,NJ
1670888979,193.74.58.40,177,PA
1994874705,245.67.166.117,994,NJ
1148325728,95.110.206.3,549,VT
1305542681,141.191.228.154,107,PA
1457882151,133.135.118.166,403,CA
2055758427,39.210.249.116,651,PA
1304738988,147.103.138.152,333,PA
1067578948,87.163.60.159,617,CA
869423453,74.3.57.80,354,FL
1918346547,179.194.180.150,411,CO
2055811067,32.226.241.13,176,NJ
1746230675,196.128.253.187,889,CA
833665115,117.244.248.1,639,TX
1457165642,66.25.35.221,768,TX
1899513866,195.111.14.199,585,FL
1298196123,26.210.206.41,724,FL
1572013029,70.40.248.152,607,FL
1602797541,64.13.230.135,896,CA
1885636890,64.142.2.163,98,CA
1089638312,38.32.61.87,587,FL
1817156533,80.187.216.91,328,CO
1122346531,75.228.199.0,320,NY
1263839496,112.73.207.137,130,FL
1451486477,142.219.164.0,117,CT
1219078113,206.130.136.121,492,CT
1750788721,62.41.118.204,591,ME
1368468988,41.248.91.18,269,CT
1009571547,2.180.5.228,165,ME
870818741,157.237.35.240,101,CO
1458068351,135.33.181.166,708,CA
