1267628151,154.11.2.251,723,PA
2012227080,172.80.109.244,119,CA
1088247642,238.83.180.182,472,FL
2032781092,198.181.141.23,829,TX
1480283492,21.154.63.200,733,CT
1842472483,86.93.132.94,495,TX
1859097547,103.96.175.178,29,TX
1585399123,203.0.235.233,110,FL
864576517,89.185.203.156,55,NJ
2083849471,15.83.126.145,366,NY
838256405,43.199.237.117,530,CO
2039792525,141.163.18.227,856,NJ
1717442096,23.13.78.246,49,CT
702345613,0.177.248.59,142,FL
739137206,67.81.158.94,481,NJ
880609199,4.55.187.39,130,CA
854359259,168.142.111.40,30,NJ
1067053035,230.245.248.55,310,TX
1561817184,70.241.17.22,199,CT
1498135781,104.123.169.42,379,NY
1255952181,151.57.242.76,543,CT
1684824673,29.248.242.157,871,ME
1177758155,15.169.210.118,275,CT
1277708288,188.215.169.243,367,CT
1247926441,152.126.91.85,627,ME
1558425863,100.148.48.205,491,ME
843790359,128.6.194.238,607,PA
1959327989,215.126.34.126,399,VT
726160334,138.111.227.57,355,NY
1624416430,235.222.182.93,19,NY
1974617091,210.138.20.210,411,VT
1361012043,52.118.169.176,668,FL
1324623983,79.250.30.27,185,CA
1989098083,185.183.86.81,1,NY
1489563303,212.252.178.187,12,CT
857595299,165.119.103.38,338,CT
1924450993,172.142.85.153,187,NJ
1442598507,47.233.221.56,948,PA
1272302685,233.105.146.224,383,NJ
1052565557,44.24.111.82,682,PA
1872676266,79.222.160.61,595,NY
872872847,231.192.116.153,755,CT
1880611977,69.77.71.235,228,NY
1894456223,135.251.131.222,972,NY
1853811193,100.239.248.101,748,CT
801675303,250.198.35.16,932,TX
1052158373,73.45.171.86,490,CO
2085248136,249.199.45.79,805,CA
788886905,120.242.147.210,943,VT
701914329,248.47.30.121,835,TX
1041782747,143.237.67.189,806,TX
1587740117,208.187.55.49,465,PA
866507502,251.193.133.93,307,CT
938140941,246.101.124.135,30,PA
883675064,234.211.113.58,105,FL
1268447767,204.3.23.184,313,CA
1988730563,205.61.97.174,846,TX
1316342834,210.124.235.81,481,ME
1536840128,13.78.57.128,310,CT
1974816632,194.159.29.240,614,PA
675693438,2.21.34.27,209,NJ
1473901337,254.6.76.104,158,NY
944352521,243.98.85.28,530,NY
1941825314,92.114.161.30,97,NJ
1452551044,26.58.188.172,356,CA
1208994005,85.247.243.249,512,NY
1432966351,2.2.67.151,850,PA
1562524293,139.209.237.193,611,CA
973337550,250.82.58.128,816,CA
1396614565,119.250.248.87,564,FL
1975329876,242.4.177.214,505,CO
896199045,211.177.19.146,751,FL
1761002687,54.141.136.181,552,NY
1331406687,192.248.234.73,584,FL
861327211,105.114.8.36,414,TX
1146549148,232.20.174.84,920,CT
1254602699,167.113.84.236,248,VT
1998016876,186.194.16.87,397,PA
1644364024,45.213.209.123,856,CT
1687641613,11.141.233.76,402,CO
1015786653,242.248.141.110,287,NY
1527206368,56.74.130.214,279,TX
1924525488,125.215.146.119,912,CA
1755408177,243.58.252.182,341,TX
901490945,144.222.189.140,658,NY
971225801,197.46.105.43,662,CT
871167213,34.185.93.24,176,NY
1666779267,220.148.220.217,423,PA
1179083437,183.191.210.107,31,VT
844580592,223.4.56.155,998,VT
1214530704,93.85.220.136,324,VT
1411392595,104.174.147.186,377,FL
1667703131,100.16.110.26,943,VT
934349772,84.80.152.233,318,CT
1319006006,15.78.10.81,64,VT
1403882179,97.52.241.72,103,NJ
1594882751,90.116.70.79,19,ME
1633074978,28.149.7.1,531,VT
1065423937,82.25.71.244,896,VT
891772232,238.22.91.186,564,FL
1785859912,168.9.213.156,113,TX
1092051622,31.140.134.62,109,CA
777955996,190.254.223.153,222,NY
1382787569,169.111.142.120,971,NJ
744265379,66.139.139.91,333,NJ
1886234488,55.201.202.246,273,ME
1262738869,148.227.227.127,103,FL
1323371597,176.237.51.26,778,ME
1898499569,53.16.117.40,72,NJ
653391169,251.148.164.34,791,TX
1651692934,163.130.245.204,720,ME
2085137197,37.178.175.202,581,NY
1078176271,27.88.17.173,937,CA
849441401,57.45.238.50,137,NJ
706394794,97.23.48.164,753,NJ
900314238,150.16.109.166,198,ME
1347868154,107.179.186.61,863,FL
656837046,246.83.131.149,769,CA
1680696079,78.92.91.86,27,CO
1065850758,80.150.126.89,869,CA
2070867891,244.82.178.64,423,VT
684805791,35.182.181.47,561,ME
1924600229,213.143.56.144,698,CA
1250139870,162.102.227.100,57,PA
953362470,213.177.139.215,779,NJ
1373608518,105.212.177.70,108,CA
1029385480,47.145.156.177,431,NJ
1362715402,82.68.67.137,261,VT
1447181431,120.190.146.214,36,CT
1209029908,11.248.219.78,558,NJ
1192169691,129.187.180.217,23,NJ
1817618262,4.122.33.119,32,FL
661214874,235.110.76.13,892,VT
700824928,47.123.247.178,968,NY
657753796,203.148.158.241,107,TX
1151458665,193.58.76.66,88,NJ
1367395849,215.87.216.211,759,TX
1616802878,119.83.83.67,298,CO
1315443754,240.12.59.187,866,FL
1125609189,119.180.124.27,239,ME
1975368566,92.55.163.228,397,CT
1956210513,207.134.241.94,632,CT
1001251479,39.216.171.152,96,CA
1002267867,151.14.33.19,943,TX
1991712967,124.203.172.74,256,FL
854860942,201.242.154.144,140,CA
1536078868,91.196.164.8,313,FL
1986647179,76.34.249.69,67,PA
699607932,222.190.13.212,328,VT
669711541,45.253.184.31,240,VT
1301043937,228.21.197.83,895,NJ
1784881145,147.126.243.176,136,PA
728790293,14.135.129.229,42,ME
697716731,191.64.237.220,996,NY
1698615310,57.46.196.79,140,ME
921021790,187.84.138.124,943,ME
1801386492,130.109.98.39,390,FL
950455399,165.79.236.19,174,PA
1737630974,207.213.165.6,654,ME
1211515053,103.156.239.119,454,VT
1588235678,21.181.222.164,206,NJ
644850073,181.174.214.120,321,CT
658757461,68.232.130.200,388,CO
1576823022,203.10.198.65,989,PA
1127213960,16.200.115.233,135,NY
1818875468,224.62.145.220,480,NJ
1156789090,133.110.96.183,782,CA
1331625051,32.228.77.98,188,ME
1164383089,70.102.132.33,541,NJ
729927364,56.192.87.102,302,PA
2113237415,239.254.179.42,77,PA
1015566047,123.129.216.198,252,TX
1568909686,156.199.31.51,788,PA
1380811828,120.51.235.182,635,VT
1232509674,14.5.150.7,585,CT
1788796176,44.154.161.137,985,CT
1777382193,6.16.107.205,389,TX
1502323362,220.133.140.249,29,NJ
1008201951,47.201.138.202,527,CA
1134710664,155.20.246.50,410,CO
1213183076,189.56.144.28,17,CO
699636614,67.236.24.78,244,ME
984193469,153.76.55.232,374,NJ
1096936530,34.0.140.218,626,ME
830205261,4.158.121.161,469,NJ
887191819,205.71.196.223,229,VT
933077198,13.253.120.71,518,PA
1115537186,2.148.69.87,785,CA
1869374505,56.87.110.85,784,NY
1904220637,7.171.84.56,460,VT
1999347258,84.109.172.157,316,NY
1741668846,180.83.137.197,523,ME
1617667938,128.87.115.205,444,TX
1821547240,126.189.251.23,123,FL
1658112751,105.91.144.155,401,CA
2027069202,110.68.116.12,406,CA
1575130180,50.11.164.108,48,NJ
980681270,73.247.233.229,415,CT
878999833,156.222.65.100,687,CA
1709797104,103.65.64.113,45,FL
1343124040,184.116.244.66,731,VT
1688392192,212.130.223.142,125,TX
1994202016,119.214.68.83,537,FL
